user_id,route_id,distance_km_user,elevation_meters_user,surface_type_user,average_pace_min_per_km,rating,start_date,distance_km_route,elevation_meters_route,surface_type_route,difficulty_score
vthompson,R097,14.16,0,Trail,4.37,4,2025-08-14 09:03:29.103313,14.16,0,Trail,2.74
vthompson,R041,6.93,142,Road,4.73,1,2025-06-21 07:54:44.765273,6.93,142,Road,2.8
vthompson,R009,11.05,87,Trail,4.75,4,2024-11-28 08:33:46.358883,11.05,87,Trail,3.08
vthompson,R022,15.08,98,Road,4.65,3,2025-05-08 21:46:07.471923,15.08,98,Road,4.0
vthompson,R072,7.57,0,Road,5.14,1,2025-09-26 06:37:18.981644,7.57,0,Road,1.12
vthompson,R024,10.76,50,Trail,4.32,4,2025-05-13 11:03:20.843650,10.76,50,Trail,2.65
vthompson,R033,16.5,93,Trail,4.09,2,2025-05-12 08:32:52.800423,16.5,93,Trail,4.23
vthompson,R020,15.14,113,Road,3.71,3,2024-11-13 17:11:37.216245,15.14,113,Road,4.16
vthompson,R097,14.16,0,Trail,4.37,4,2024-10-21 12:21:19.309041,14.16,0,Trail,2.74
vthompson,R021,17.3,62,Road,5.2,1,2025-05-19 18:11:18.501953,17.3,62,Road,4.08
vthompson,R084,7.5,175,Trail,4.62,1,2025-04-06 13:16:29.822418,7.5,175,Trail,3.25
vthompson,R037,3.91,192,Mixed,4.92,1,2025-04-04 22:59:50.293829,3.91,192,Mixed,2.7
vthompson,R070,11.34,109,Trail,5.03,4,2025-06-07 19:17:47.879966,11.34,109,Trail,3.36
vthompson,R035,11.65,67,Road,5.05,4,2025-09-06 02:33:34.156231,11.65,67,Road,3.0
vthompson,R084,7.5,175,Trail,4.9,1,2025-03-12 23:36:45.241991,7.5,175,Trail,3.25
vthompson,R002,15.43,218,Road,5.28,3,2025-04-08 15:36:05.868314,15.43,218,Road,5.27
vthompson,R090,7.37,116,Trail,5.1,1,2025-09-16 04:57:46.881329,7.37,116,Trail,2.64
vthompson,R045,5.3,84,Trail,3.98,1,2025-06-03 08:33:56.510103,5.3,84,Trail,1.9
vthompson,R011,8.76,171,Road,3.93,2,2025-08-11 13:18:31.305121,8.76,171,Road,3.46
vthompson,R050,19.19,44,Road,3.69,1,2025-05-18 10:51:49.511284,19.19,44,Road,4.28
vthompson,R029,10.6,0,Road,4.1,3,2025-06-21 17:47:33.803985,10.6,0,Road,1.88
vthompson,R017,17.65,115,Road,5.01,1,2025-08-08 07:46:52.033808,17.65,115,Road,4.68
vthompson,R084,7.5,175,Trail,4.66,1,2024-11-17 16:36:50.083392,7.5,175,Trail,3.25
vthompson,R041,6.93,142,Road,3.97,1,2024-11-16 04:29:03.603972,6.93,142,Road,2.8
vthompson,R079,11.29,250,Road,5.41,4,2025-06-18 14:30:04.722290,11.29,250,Road,4.75
vthompson,R095,15.12,182,Road,4.13,3,2025-01-29 04:21:12.354291,15.12,182,Road,4.84
vthompson,R065,11.51,120,Trail,4.45,4,2024-11-18 18:28:37.488687,11.51,120,Trail,3.51
vthompson,R082,11.49,0,Trail,4.46,4,2024-10-23 23:08:12.897448,11.49,0,Trail,1.49
vthompson,R074,11.06,224,Road,5.62,4,2024-11-25 07:56:33.890196,11.06,224,Road,4.45
vthompson,R098,11.19,137,Trail,4.63,4,2025-08-23 05:28:11.251153,11.19,137,Trail,3.6
vthompson,R002,15.43,218,Road,5.18,3,2025-02-08 22:46:23.041839,15.43,218,Road,5.27
vthompson,R046,5.37,206,Road,4.82,1,2024-10-27 14:33:26.861738,5.37,206,Road,3.13
vthompson,R045,5.3,84,Trail,5.03,1,2025-09-23 20:12:57.507469,5.3,84,Trail,1.9
vthompson,R030,9.8,107,Road,5.06,3,2024-11-27 08:46:19.260827,9.8,107,Road,3.03
vthompson,R032,8.33,94,Track,4.07,2,2025-01-22 09:57:31.107558,8.33,94,Track,2.61
vthompson,R054,11.77,0,Road,4.25,4,2025-01-02 09:40:54.885461,11.77,0,Road,2.24
vthompson,R080,16.29,44,Road,5.18,2,2024-11-04 19:06:19.498138,16.29,44,Road,3.7
vthompson,R041,6.93,142,Road,4.91,1,2025-01-23 15:45:47.359096,6.93,142,Road,2.8
vthompson,R085,7.16,126,Mixed,3.61,1,2024-11-08 10:12:41.064502,7.16,126,Mixed,2.69
vthompson,R002,15.43,218,Road,4.92,3,2025-01-01 02:16:33.583666,15.43,218,Road,5.27
vthompson,R070,11.34,109,Trail,3.85,4,2025-08-05 23:48:26.395470,11.34,109,Trail,3.36
vthompson,R046,5.37,206,Road,4.3,1,2025-02-17 23:31:54.534889,5.37,206,Road,3.13
vthompson,R087,24.2,158,Road,4.14,1,2025-08-25 22:26:47.126781,24.2,158,Road,6.42
vthompson,R055,16.18,67,Trail,3.88,2,2025-04-20 18:44:54.650545,16.18,67,Trail,3.91
vthompson,R031,10.04,204,Road,5.29,3,2025-08-28 11:17:32.887706,10.04,204,Road,4.04
vthompson,R067,12.97,93,Trail,4.34,5,2024-10-15 18:19:25.107862,12.97,93,Trail,3.52
vthompson,R096,17.2,62,Mixed,3.71,1,2025-09-21 14:42:43.585200,17.2,62,Mixed,4.06
vthompson,R025,26.19,249,Road,5.68,1,2025-07-19 11:01:34.704423,26.19,249,Road,7.73
vthompson,R002,15.43,218,Road,5.26,3,2025-01-11 19:18:07.983832,15.43,218,Road,5.27
vthompson,R046,5.37,206,Road,5.26,1,2024-10-13 03:33:03.400341,5.37,206,Road,3.13
zunigaheidi,R097,14.16,0,Trail,3.93,3,2024-11-01 13:01:22.731201,14.16,0,Trail,2.74
zunigaheidi,R005,2.05,214,Trail,4.76,1,2025-06-02 15:10:01.033799,2.05,214,Trail,2.55
zunigaheidi,R068,16.71,0,Road,4.62,1,2025-07-20 05:15:59.945602,16.71,0,Road,3.27
zunigaheidi,R012,13.62,121,Road,3.48,3,2025-01-16 08:00:36.171691,13.62,121,Road,3.94
zunigaheidi,R059,11.53,18,Trail,5.2,5,2025-08-12 21:05:57.172490,11.53,18,Trail,2.49
zunigaheidi,R027,6.8,93,Mixed,4.26,1,2024-10-21 11:23:46.271348,6.8,93,Mixed,2.29
zunigaheidi,R088,14.69,97,Track,4.66,2,2025-06-21 10:21:42.511119,14.69,97,Track,3.91
zunigaheidi,R085,7.16,126,Mixed,4.44,2,2024-11-20 05:53:52.094818,7.16,126,Mixed,2.69
zunigaheidi,R098,11.19,137,Trail,4.33,5,2025-03-14 11:23:56.778413,11.19,137,Trail,3.6
zunigaheidi,R083,18.99,0,Road,4.83,1,2025-05-22 23:28:25.162266,18.99,0,Road,3.48
zunigaheidi,R079,11.29,250,Road,4.88,5,2025-02-21 14:46:42.057526,11.29,250,Road,4.75
zunigaheidi,R002,15.43,218,Road,5.22,2,2025-01-07 13:40:29.956611,15.43,218,Road,5.27
zunigaheidi,R083,18.99,0,Road,4.5,1,2024-11-22 00:55:52.771022,18.99,0,Road,3.48
zunigaheidi,R064,17.69,231,Road,4.95,1,2025-02-24 09:10:23.432537,17.69,231,Road,5.85
zunigaheidi,R090,7.37,116,Trail,4.58,2,2025-06-03 12:32:20.537073,7.37,116,Trail,2.64
zunigaheidi,R075,9.4,145,Road,5.04,3,2025-03-06 05:20:42.704044,9.4,145,Road,3.33
zunigaheidi,R098,11.19,137,Trail,5.27,5,2025-06-11 19:56:34.829720,11.19,137,Trail,3.6
zunigaheidi,R075,9.4,145,Road,4.4,3,2024-12-29 10:36:36.261913,9.4,145,Road,3.33
zunigaheidi,R004,18.91,171,Trail,4.53,1,2025-02-17 19:58:05.877203,18.91,171,Trail,5.5
zunigaheidi,R049,1.0,124,Road,5.58,1,2025-08-13 18:10:24.393990,1.0,124,Road,1.37
zunigaheidi,R077,8.23,0,Trail,4.24,2,2025-05-25 00:48:30.452618,8.23,0,Trail,1.36
zunigaheidi,R061,3.86,0,Road,3.51,1,2025-03-01 06:28:15.489652,3.86,0,Road,0.29
zunigaheidi,R053,8.94,128,Road,4.52,3,2025-08-20 00:24:36.345023,8.94,128,Road,3.07
zunigaheidi,R044,6.81,59,Road,3.91,1,2025-09-15 12:10:27.821151,6.81,59,Road,1.96
zunigaheidi,R099,14.17,0,Road,4.46,3,2025-05-18 09:06:57.043176,14.17,0,Road,2.29
zunigaheidi,R091,9.73,23,Mixed,4.77,4,2024-12-18 02:18:35.711555,9.73,23,Mixed,2.18
zunigaheidi,R030,9.8,107,Road,4.33,4,2025-08-13 03:49:57.311918,9.8,107,Road,3.03
zunigaheidi,R019,8.45,124,Road,4.54,3,2024-12-28 12:25:20.535171,8.45,124,Road,2.93
zunigaheidi,R093,15.33,97,Trail,4.7,2,2025-03-14 06:13:55.887899,15.33,97,Trail,4.04
zunigaheidi,R029,10.6,0,Road,4.16,4,2025-02-27 03:47:58.759229,10.6,0,Road,1.88
zunigaheidi,R098,11.19,137,Trail,3.49,5,2025-01-24 15:47:23.754838,11.19,137,Trail,3.6
zunigaheidi,R048,1.36,14,Trail,4.3,1,2025-07-25 02:42:21.500762,1.36,14,Trail,0.41
zunigaheidi,R079,11.29,250,Road,5.45,5,2024-11-27 11:45:49.606088,11.29,250,Road,4.75
zunigaheidi,R035,11.65,67,Road,4.81,5,2024-12-24 01:27:57.164452,11.65,67,Road,3.0
zunigaheidi,R055,16.18,67,Trail,3.55,1,2025-09-28 07:30:08.027813,16.18,67,Trail,3.91
zunigaheidi,R047,11.92,133,Trail,3.97,5,2025-09-18 10:13:28.081542,11.92,133,Trail,3.71
zunigaheidi,R085,7.16,126,Mixed,4.05,2,2024-12-12 09:13:45.569570,7.16,126,Mixed,2.69
zunigaheidi,R028,19.33,205,Track,5.01,1,2025-09-21 20:39:13.924047,19.33,205,Track,5.92
zunigaheidi,R081,6.69,121,Road,4.8,1,2025-07-14 07:23:34.979509,6.69,121,Road,2.55
zunigaheidi,R037,3.91,192,Mixed,4.0,1,2025-04-03 03:27:51.507799,3.91,192,Mixed,2.7
zunigaheidi,R066,13.16,141,Road,4.41,4,2025-02-23 06:35:12.430694,13.16,141,Road,4.05
zunigaheidi,R016,9.76,121,Road,4.85,4,2025-06-05 16:57:55.508947,9.76,121,Road,3.16
zunigaheidi,R093,15.33,97,Trail,3.78,2,2025-06-26 19:29:57.873929,15.33,97,Trail,4.04
zunigaheidi,R051,17.09,156,Road,3.8,1,2025-07-10 08:16:36.878657,17.09,156,Road,4.98
zunigaheidi,R004,18.91,171,Trail,4.1,1,2025-07-29 21:28:07.654166,18.91,171,Trail,5.5
zunigaheidi,R058,14.42,38,Trail,4.67,3,2025-04-18 04:08:30.603628,14.42,38,Trail,3.26
zunigaheidi,R044,6.81,59,Road,4.75,1,2025-04-04 12:25:47.068732,6.81,59,Road,1.96
zunigaheidi,R009,11.05,87,Trail,5.06,5,2024-10-27 09:48:21.868787,11.05,87,Trail,3.08
zunigaheidi,R095,15.12,182,Road,3.87,2,2025-03-01 11:25:47.037130,15.12,182,Road,4.84
zunigaheidi,R029,10.6,0,Road,4.26,4,2025-07-21 05:58:52.339371,10.6,0,Road,1.88
treynolds,R051,17.09,156,Road,5.42,1,2025-08-12 22:02:33.481878,17.09,156,Road,4.98
treynolds,R032,8.33,94,Track,4.27,2,2025-06-30 07:11:21.337833,8.33,94,Track,2.61
treynolds,R036,11.21,161,Road,4.23,4,2025-01-21 13:23:23.453660,11.21,161,Road,3.85
treynolds,R073,10.2,66,Road,5.15,3,2025-04-27 12:40:04.103644,10.2,66,Road,2.7
treynolds,R025,26.19,249,Road,4.75,1,2024-10-22 17:16:56.995233,26.19,249,Road,7.73
treynolds,R022,15.08,98,Road,3.39,3,2025-07-20 20:41:29.225585,15.08,98,Road,4.0
treynolds,R029,10.6,0,Road,5.41,4,2024-11-20 14:13:27.104381,10.6,0,Road,1.88
treynolds,R083,18.99,0,Road,4.26,1,2025-06-09 15:29:06.419864,18.99,0,Road,3.48
treynolds,R008,17.81,106,Trail,4.64,1,2024-10-13 18:25:57.819789,17.81,106,Trail,4.62
treynolds,R019,8.45,124,Road,4.44,2,2025-03-13 17:25:28.161817,8.45,124,Road,2.93
treynolds,R022,15.08,98,Road,4.11,3,2024-12-12 15:15:26.189538,15.08,98,Road,4.0
treynolds,R015,17.31,0,Trail,3.58,1,2025-04-23 10:38:24.823565,17.31,0,Trail,2.86
treynolds,R082,11.49,0,Trail,5.03,4,2025-07-20 05:16:40.996074,11.49,0,Trail,1.49
treynolds,R020,15.14,113,Road,4.26,3,2025-03-01 23:51:11.554302,15.14,113,Road,4.16
treynolds,R064,17.69,231,Road,5.22,1,2024-11-22 03:27:48.259168,17.69,231,Road,5.85
treynolds,R068,16.71,0,Road,4.69,2,2024-11-14 18:43:01.312530,16.71,0,Road,3.27
treynolds,R009,11.05,87,Trail,3.68,4,2025-01-23 15:43:39.083107,11.05,87,Trail,3.08
treynolds,R017,17.65,115,Road,4.33,1,2025-01-10 08:18:44.322920,17.65,115,Road,4.68
treynolds,R096,17.2,62,Mixed,3.6,1,2025-04-10 17:08:41.075630,17.2,62,Mixed,4.06
treynolds,R039,1.0,47,Road,5.02,1,2024-10-08 17:35:03.609503,1.0,47,Road,-0.09
treynolds,R070,11.34,109,Trail,4.42,4,2025-05-11 16:31:25.814216,11.34,109,Trail,3.36
treynolds,R029,10.6,0,Road,5.25,4,2024-11-15 02:43:51.443677,10.6,0,Road,1.88
treynolds,R089,22.45,266,Trail,5.67,1,2025-02-11 03:46:28.435679,22.45,266,Trail,7.15
treynolds,R028,19.33,205,Track,4.8,1,2025-03-07 02:21:10.876629,19.33,205,Track,5.92
treynolds,R003,13.8,216,Road,5.29,4,2025-06-14 00:27:39.447251,13.8,216,Road,4.92
treynolds,R003,13.8,216,Road,5.3,4,2024-10-19 04:09:43.653270,13.8,216,Road,4.92
treynolds,R060,17.54,0,Road,5.1,1,2024-11-21 22:18:20.737426,17.54,0,Road,3.32
treynolds,R072,7.57,0,Road,4.31,1,2025-03-16 11:07:04.687299,7.57,0,Road,1.12
treynolds,R068,16.71,0,Road,4.56,2,2025-01-21 06:57:21.464269,16.71,0,Road,3.27
treynolds,R011,8.76,171,Road,4.54,2,2025-09-29 17:45:30.000557,8.76,171,Road,3.46
treynolds,R056,15.53,0,Trail,4.24,3,2024-12-19 23:00:23.026063,15.53,0,Trail,2.7
treynolds,R093,15.33,97,Trail,4.24,3,2025-01-26 10:27:59.362866,15.33,97,Trail,4.04
treynolds,R051,17.09,156,Road,4.09,1,2025-06-28 05:13:32.249025,17.09,156,Road,4.98
treynolds,R047,11.92,133,Trail,4.65,5,2024-12-02 10:11:27.513357,11.92,133,Trail,3.71
treynolds,R014,29.98,72,Trail,5.1,1,2025-06-08 03:32:09.267111,29.98,72,Trail,6.72
treynolds,R044,6.81,59,Road,4.41,1,2025-06-03 23:24:25.948488,6.81,59,Road,1.96
treynolds,R096,17.2,62,Mixed,3.94,1,2024-11-23 18:58:37.352329,17.2,62,Mixed,4.06
treynolds,R052,7.86,294,Mixed,4.63,1,2025-07-31 12:35:50.282042,7.86,294,Mixed,4.52
treynolds,R098,11.19,137,Trail,5.27,4,2024-11-03 19:14:18.936673,11.19,137,Trail,3.6
treynolds,R022,15.08,98,Road,4.61,3,2024-10-22 23:22:05.464896,15.08,98,Road,4.0
treynolds,R022,15.08,98,Road,3.99,3,2025-06-28 07:52:41.651424,15.08,98,Road,4.0
treynolds,R100,7.02,0,Trail,3.94,1,2025-04-28 02:27:39.122688,7.02,0,Trail,0.84
treynolds,R027,6.8,93,Mixed,5.5,1,2025-09-05 02:25:18.659310,6.8,93,Mixed,2.29
treynolds,R054,11.77,0,Road,4.02,4,2025-09-15 04:47:27.134294,11.77,0,Road,2.24
treynolds,R086,11.81,168,Road,3.58,5,2024-12-25 23:33:32.016344,11.81,168,Road,4.04
treynolds,R066,13.16,141,Road,5.07,4,2025-04-05 17:46:21.448117,13.16,141,Road,4.05
treynolds,R042,13.7,139,Road,4.68,4,2025-01-10 22:18:05.220444,13.7,139,Road,4.13
treynolds,R014,29.98,72,Trail,3.79,1,2025-06-28 00:14:02.065898,29.98,72,Trail,6.72
treynolds,R022,15.08,98,Road,4.6,3,2024-11-21 07:06:50.658870,15.08,98,Road,4.0
treynolds,R027,6.8,93,Mixed,4.85,1,2025-07-27 21:19:29.400652,6.8,93,Mixed,2.29
davisheather,R091,9.73,23,Mixed,5.03,1,2025-07-23 16:49:38.376767,9.73,23,Mixed,2.18
davisheather,R029,10.6,0,Road,3.45,1,2025-02-11 03:46:39.327981,10.6,0,Road,1.88
davisheather,R009,11.05,87,Trail,3.77,1,2024-10-20 00:11:18.986577,11.05,87,Trail,3.08
davisheather,R071,1.0,79,Trail,3.74,1,2025-09-02 17:32:29.144940,1.0,79,Trail,0.7
davisheather,R064,17.69,231,Road,4.81,4,2025-01-26 00:32:26.251679,17.69,231,Road,5.85
davisheather,R016,9.76,121,Road,4.64,1,2025-08-19 09:27:33.339316,9.76,121,Road,3.16
davisheather,R090,7.37,116,Trail,4.17,1,2025-08-05 08:09:46.182248,7.37,116,Trail,2.64
davisheather,R087,24.2,158,Road,4.68,1,2025-01-24 01:58:53.568645,24.2,158,Road,6.42
davisheather,R067,12.97,93,Trail,4.3,1,2025-04-17 01:41:53.256306,12.97,93,Trail,3.52
davisheather,R088,14.69,97,Track,5.34,2,2025-01-28 00:19:06.896935,14.69,97,Track,3.91
davisheather,R041,6.93,142,Road,4.34,1,2025-07-05 00:12:54.127415,6.93,142,Road,2.8
davisheather,R017,17.65,115,Road,4.16,4,2025-07-04 18:55:36.242473,17.65,115,Road,4.68
davisheather,R068,16.71,0,Road,5.61,4,2025-07-03 00:53:21.473383,16.71,0,Road,3.27
davisheather,R087,24.2,158,Road,5.08,1,2025-04-10 00:17:00.654497,24.2,158,Road,6.42
davisheather,R071,1.0,79,Trail,4.17,1,2024-11-09 20:10:22.642359,1.0,79,Trail,0.7
davisheather,R072,7.57,0,Road,4.47,1,2024-12-04 11:43:01.370870,7.57,0,Road,1.12
davisheather,R012,13.62,121,Road,4.56,1,2025-03-07 00:27:32.095076,13.62,121,Road,3.94
davisheather,R003,13.8,216,Road,5.0,1,2025-03-03 16:31:29.598380,13.8,216,Road,4.92
davisheather,R056,15.53,0,Trail,4.13,3,2025-01-16 16:12:35.272816,15.53,0,Trail,2.7
davisheather,R041,6.93,142,Road,4.32,1,2024-12-22 13:05:26.873983,6.93,142,Road,2.8
davisheather,R007,15.62,82,Road,4.73,3,2025-01-17 12:05:46.911592,15.62,82,Road,3.94
davisheather,R097,14.16,0,Trail,4.33,2,2025-08-01 04:38:44.506092,14.16,0,Trail,2.74
davisheather,R028,19.33,205,Track,5.32,4,2025-02-17 08:04:46.143964,19.33,205,Track,5.92
davisheather,R004,18.91,171,Trail,4.15,5,2025-09-19 09:11:09.260870,18.91,171,Trail,5.5
davisheather,R078,12.57,66,Road,4.86,1,2024-12-06 11:02:26.351131,12.57,66,Road,3.18
davisheather,R025,26.19,249,Road,5.32,1,2024-10-05 15:57:19.105505,26.19,249,Road,7.73
davisheather,R035,11.65,67,Road,5.15,1,2025-04-13 13:17:43.368597,11.65,67,Road,3.0
davisheather,R085,7.16,126,Mixed,4.37,1,2025-06-15 10:54:41.558163,7.16,126,Mixed,2.69
davisheather,R006,5.49,88,Trail,4.52,1,2024-11-10 02:11:54.084312,5.49,88,Trail,1.98
davisheather,R086,11.81,168,Road,5.28,1,2024-11-22 20:25:18.487690,11.81,168,Road,4.04
davisheather,R088,14.69,97,Track,3.82,2,2025-09-15 01:55:43.216592,14.69,97,Track,3.91
davisheather,R061,3.86,0,Road,5.57,1,2025-07-20 21:03:47.502293,3.86,0,Road,0.29
davisheather,R099,14.17,0,Road,4.52,2,2025-08-30 19:50:38.696980,14.17,0,Road,2.29
davisheather,R044,6.81,59,Road,5.43,1,2024-12-24 15:38:12.938955,6.81,59,Road,1.96
davisheather,R046,5.37,206,Road,5.98,1,2025-01-28 19:13:23.454412,5.37,206,Road,3.13
davisheather,R012,13.62,121,Road,3.8,1,2025-02-04 16:04:43.792404,13.62,121,Road,3.94
davisheather,R076,17.92,15,Trail,4.2,5,2025-05-17 13:31:31.003995,17.92,15,Trail,3.73
davisheather,R033,16.5,93,Trail,3.71,4,2025-09-27 19:24:13.958511,16.5,93,Trail,4.23
davisheather,R096,17.2,62,Mixed,4.73,4,2024-10-15 12:12:43.175955,17.2,62,Mixed,4.06
davisheather,R034,15.13,0,Road,4.37,2,2025-07-03 00:25:43.075230,15.13,0,Road,2.49
davisheather,R005,2.05,214,Trail,5.47,1,2025-01-17 18:54:11.673925,2.05,214,Trail,2.55
davisheather,R052,7.86,294,Mixed,4.99,1,2025-02-06 10:52:04.337942,7.86,294,Mixed,4.52
davisheather,R043,5.11,182,Road,4.56,1,2025-02-22 20:07:57.556490,5.11,182,Road,2.84
davisheather,R060,17.54,0,Road,4.57,4,2025-04-01 07:45:07.899081,17.54,0,Road,3.32
davisheather,R062,7.22,186,Road,3.8,1,2025-04-07 13:30:21.658326,7.22,186,Road,3.3
davisheather,R087,24.2,158,Road,4.02,1,2024-12-02 01:40:00.851953,24.2,158,Road,6.42
davisheather,R049,1.0,124,Road,5.21,1,2024-10-10 17:26:05.561649,1.0,124,Road,1.37
davisheather,R016,9.76,121,Road,4.5,1,2025-09-19 15:44:24.026065,9.76,121,Road,3.16
davisheather,R053,8.94,128,Road,3.14,1,2024-10-15 06:53:26.872005,8.94,128,Road,3.07
davisheather,R039,1.0,47,Road,4.29,1,2025-01-28 12:26:08.224999,1.0,47,Road,-0.09
ewhitehead,R015,17.31,0,Trail,4.82,1,2025-01-31 14:31:15.155714,17.31,0,Trail,2.86
ewhitehead,R011,8.76,171,Road,4.65,2,2025-06-13 04:00:09.852069,8.76,171,Road,3.46
ewhitehead,R070,11.34,109,Trail,4.03,4,2025-06-01 16:52:49.504226,11.34,109,Trail,3.36
ewhitehead,R073,10.2,66,Road,4.7,3,2025-06-16 07:44:55.221696,10.2,66,Road,2.7
ewhitehead,R010,21.86,0,Road,4.04,1,2025-02-10 20:12:47.090971,21.86,0,Road,4.33
ewhitehead,R043,5.11,182,Road,4.67,1,2025-02-07 13:45:03.577877,5.11,182,Road,2.84
ewhitehead,R087,24.2,158,Road,5.05,1,2024-12-11 05:45:42.018785,24.2,158,Road,6.42
ewhitehead,R007,15.62,82,Road,4.37,2,2024-11-29 13:17:24.241690,15.62,82,Road,3.94
ewhitehead,R033,16.5,93,Trail,4.86,2,2024-10-22 07:17:40.868608,16.5,93,Trail,4.23
ewhitehead,R007,15.62,82,Road,4.56,2,2024-10-28 05:01:03.893195,15.62,82,Road,3.94
ewhitehead,R040,8.04,97,Mixed,4.94,1,2025-08-10 04:55:33.216015,8.04,97,Mixed,2.58
ewhitehead,R032,8.33,94,Track,4.24,2,2025-09-17 23:46:22.904495,8.33,94,Track,2.61
ewhitehead,R091,9.73,23,Mixed,4.63,3,2025-03-24 14:16:36.233586,9.73,23,Mixed,2.18
ewhitehead,R022,15.08,98,Road,4.1,3,2024-10-08 12:35:46.656016,15.08,98,Road,4.0
ewhitehead,R023,1.0,113,Trail,3.85,1,2025-03-15 13:19:09.093870,1.0,113,Trail,1.24
ewhitehead,R003,13.8,216,Road,4.47,4,2025-08-14 05:02:14.900274,13.8,216,Road,4.92
ewhitehead,R019,8.45,124,Road,5.14,2,2025-05-27 22:55:01.064924,8.45,124,Road,2.93
ewhitehead,R006,5.49,88,Trail,4.07,1,2025-07-30 08:20:01.185782,5.49,88,Trail,1.98
ewhitehead,R011,8.76,171,Road,5.49,2,2025-04-02 04:37:49.723712,8.76,171,Road,3.46
ewhitehead,R090,7.37,116,Trail,4.66,1,2024-10-09 10:26:06.145008,7.37,116,Trail,2.64
ewhitehead,R022,15.08,98,Road,5.26,3,2024-12-31 13:12:08.635524,15.08,98,Road,4.0
ewhitehead,R015,17.31,0,Trail,4.54,1,2025-09-03 11:38:56.016226,17.31,0,Trail,2.86
ewhitehead,R002,15.43,218,Road,4.55,3,2025-09-18 11:09:45.336857,15.43,218,Road,5.27
ewhitehead,R075,9.4,145,Road,4.52,3,2025-08-24 08:35:01.242238,9.4,145,Road,3.33
ewhitehead,R005,2.05,214,Trail,4.95,1,2025-06-28 09:50:15.925059,2.05,214,Trail,2.55
ewhitehead,R009,11.05,87,Trail,5.3,4,2025-02-04 06:08:08.494888,11.05,87,Trail,3.08
ewhitehead,R065,11.51,120,Trail,4.51,4,2024-12-14 01:58:52.036992,11.51,120,Trail,3.51
ewhitehead,R034,15.13,0,Road,4.04,3,2025-07-24 17:42:49.805467,15.13,0,Road,2.49
ewhitehead,R080,16.29,44,Road,4.1,2,2025-04-23 21:36:01.569455,16.29,44,Road,3.7
ewhitehead,R074,11.06,224,Road,4.81,4,2025-05-16 20:19:59.801872,11.06,224,Road,4.45
ewhitehead,R028,19.33,205,Track,5.49,1,2025-09-16 07:56:05.342675,19.33,205,Track,5.92
ewhitehead,R072,7.57,0,Road,4.69,1,2024-12-11 14:26:01.539068,7.57,0,Road,1.12
ewhitehead,R063,10.82,199,Trail,4.73,4,2024-12-28 06:36:30.331382,10.82,199,Trail,4.15
ewhitehead,R051,17.09,156,Road,4.09,1,2024-12-28 20:43:45.110001,17.09,156,Road,4.98
ewhitehead,R043,5.11,182,Road,4.65,1,2024-10-27 15:28:29.584728,5.11,182,Road,2.84
ewhitehead,R007,15.62,82,Road,4.94,2,2025-01-03 19:18:47.811656,15.62,82,Road,3.94
ewhitehead,R068,16.71,0,Road,5.05,2,2025-07-17 11:50:37.992959,16.71,0,Road,3.27
ewhitehead,R029,10.6,0,Road,4.51,4,2025-05-08 08:44:22.460442,10.6,0,Road,1.88
ewhitehead,R082,11.49,0,Trail,5.04,4,2025-02-26 19:53:13.632657,11.49,0,Trail,1.49
ewhitehead,R063,10.82,199,Trail,5.05,4,2025-07-20 19:07:17.165664,10.82,199,Trail,4.15
ewhitehead,R080,16.29,44,Road,4.73,2,2025-08-03 21:32:29.906836,16.29,44,Road,3.7
ewhitehead,R041,6.93,142,Road,5.13,1,2025-05-20 17:05:18.395788,6.93,142,Road,2.8
ewhitehead,R054,11.77,0,Road,4.49,4,2025-06-07 19:48:07.837748,11.77,0,Road,2.24
ewhitehead,R081,6.69,121,Road,5.06,1,2025-03-26 13:52:53.197576,6.69,121,Road,2.55
ewhitehead,R013,6.28,220,Road,4.54,1,2025-08-06 07:20:33.625260,6.28,220,Road,3.45
ewhitehead,R021,17.3,62,Road,4.1,1,2025-09-01 04:40:10.962148,17.3,62,Road,4.08
ewhitehead,R040,8.04,97,Mixed,5.17,1,2025-04-01 06:50:40.564080,8.04,97,Mixed,2.58
ewhitehead,R067,12.97,93,Trail,4.11,5,2025-02-13 17:09:04.978633,12.97,93,Trail,3.52
ewhitehead,R018,10.64,190,Trail,5.29,4,2025-02-16 14:01:50.841107,10.64,190,Trail,4.03
ewhitehead,R071,1.0,79,Trail,4.58,1,2025-04-06 13:30:38.919231,1.0,79,Trail,0.7
brittany25,R047,11.92,133,Trail,4.05,1,2025-07-01 13:23:38.399875,11.92,133,Trail,3.71
brittany25,R080,16.29,44,Road,4.49,3,2025-04-10 04:09:52.014694,16.29,44,Road,3.7
brittany25,R019,8.45,124,Road,4.93,1,2025-08-07 14:02:08.010297,8.45,124,Road,2.93
brittany25,R088,14.69,97,Track,4.05,2,2025-05-15 21:18:28.405622,14.69,97,Track,3.91
brittany25,R100,7.02,0,Trail,4.95,1,2024-10-25 08:04:36.641037,7.02,0,Trail,0.84
brittany25,R047,11.92,133,Trail,4.29,1,2024-12-12 16:46:49.655710,11.92,133,Trail,3.71
brittany25,R024,10.76,50,Trail,4.35,1,2024-11-09 09:13:57.770988,10.76,50,Trail,2.65
brittany25,R007,15.62,82,Road,4.39,3,2025-01-22 15:57:23.604527,15.62,82,Road,3.94
